masterhotelid,hotel_lat,hotel_lon,hotel_zone,hotel_city,hotel_star,hotel_goldstar,hotel_brand,hotel_avg_picturerate,hotel_avg_picturerank,hotel_fromcitycenter,hotel_fromairport,hotel_fromtrain,hotel_price_compare_7d,hotel_ciireceivable_sum_7d,hotel_city_avg_fh_price_avg_7d,hotel_city_avg_order_cnt_7d,hotel_fh_price_avg_7d,hotel_order_cnt_7d,hotel_pv_list_avg_7d,hotel_uv_list_avg_7d,hotel_zone_avg_ciireceivable_sum_7d,hotel_zone_avg_order_cnt_7d,hotel_zone_avg_pv_list_avg_7d,hotel_zone_avg_fh_price_avg_7d,hotel_zone_avg_uv_list_avg_7d,hotel_ciiquantity_sum_7d,hotel_ciireceivable_sum_31d,hotel_city_avg_fh_price_avg_31d,hotel_city_avg_order_cnt_31d,hotel_fh_price_avg_31d,hotel_order_cnt_31d,hotel_pv_list_avg_31d,hotel_uv_list_avg_31d,hotel_zone_avg_fh_price_avg_31d,hotel_zone_avg_order_cnt_31d,hotel_zone_avg_uv_list_avg_31d,hotel_zone_htl_cnt,hotel_city_htl_cnt,hotel_novoters,hotel_score,hotel_var_tag_108,hotel_var_tag_109,hotel_var_tag_110,hotel_var_tag_114,hotel_var_tag_117,hotel_tag_10_20,hotel_tag_20_30,hotel_tag_30_40,hotel_tag_40_50,hotel_tag_50_60,hotel_tag_60_on,hotel_tag_male,hotel_tag_xiuxiandujia_r,user_advanceddate,user_avgstar_total,user_avggoldstar,user_numorderholidayratio,user_avgdealpriceholiday,user_numorderworkdayratio,user_avgdealpriceworkday,user_numinvoiceratio,user_numcommentratio,user_avgprice_total,user_maxprice_total,user_minprice_total,user_stdprice,user_cvprice,user_businessorderratio,user_substitudeorderratio,user_ordernum,user_citynum,user_cancellordernumratio,user_activation,user_generous_value,user_consume_value,user_maxprice_1week,user_avgprice_1week,user_avgprice_3month,user_minprice_3month,user_maxprice_3month,user_medprice_3month,user_avghoteleval_3month,user_avgprice_6month,user_avghoteleval_6month,user_maxhoteleval_6month,user_minprice_6month,user_maxprice_6month,user_ordnum_1year,user_avgstar_1year,user_avgprice_1year,user_minprice_1year,user_maxprice_1year,user_medprice_1year,user_avghoteleval_1year,user_maxhoteleval_1year,user_minhoteleval_1year,user_avgcustomereval_1year,user_varistar_total,user_avgcustomereval_total,user_avghoteleval_total,user_medprice_total,user_star_low,user_star_high,user_price_down,user_price_up,user_interest_gps_lon,user_interest_gps_lat,user_tag_if_male,user_tag_age_low,user_tag_age_high,user_tag_star_2,user_tag_star_3,user_tag_star_4,user_tag_star_5,user_tag_if_meishi,user_tag_if_zijia,user_tag_if_chongwu,user_tag_if_minsu,user_tag_if_brand,user_tag_brand_1,user_tag_brand_2,user_tag_brand_3,user_tag_if_shangwu,user_tag_if_xiuxian,user_tag_if_qinzi,user_tag_if_compare,if_brand_01,if_brand_02,if_brand_03,if_star_same,scene_poi,scene_foreign,scene_keyword,user_price_lower_pres,user_price_upper_pres,user_is_2star_pres,user_is_3star_pres,user_is_4star_pres,user_is_5star_pres,user_is_brand_pres,user_is_dist_pres,user_is_4_5_score_pres,user_is_4_0_score_pres,user_is_3_5_score_pres,user_is_3_0_score_pres,user_is_more5_commentq_pres,user_is_more10_commentq_pres,user_is_more20_commentq_pres,user_is_more50_commentq_pres,fh_price,dist,hotel_mainscore,arrival_weekday,advanced_days,stay_fordays,user_interestgps_to_nowhtl_diff,delta_price_down,delta_price_up,dynamic_price_down,hotel_openyear_diffdays,hotel_fitmentyear_diffdays,usernow_to_htl_dist,delta_avg_price,delta_hotel_city_price,delta_hotel_self_price,delta_hotel_zone_price,user_hisclickhtl_num,user_hisclickhtl_startprice_min,user_hisclickhtl_startprice_max,user_hisclickhtl_startprice_median,user_hisclickhtl_star_min,user_hisclickhtl_star_max,user_hisclickhtl_star_mean,user_hisclickhtl_to_qidhtl_dist_min,user_hisclickhtl_to_qidhtl_dist_max,user_hisclickhtl_to_qidhtl_dist_median,user_hisclickhtl_to_qidhtl_same_ratio,user_samceity_collecthtl_to_qidhtl_sim_last1,user_samceity_collecthtl_to_qidhtl_pricediff_last1,user_samceity_collecthtl_to_qidhtl_datediff_last1,user_samceity_collecthtl_to_qidhtl_stardiff_last1,user_samceity_collecthtl_to_qidhtl_dist_last1,user_samceity_collecthtl_to_qidhtl_sim_last2,user_samceity_collecthtl_to_qidhtl_pricediff_last2,user_samceity_collecthtl_to_qidhtl_datediff_last2,user_samceity_collecthtl_to_qidhtl_stardiff_last2,user_samceity_collecthtl_to_qidhtl_dist_last2,user_samecity_hisorderhtl_to_qidhtl_sim_last1,user_samecity_hisorderhtl_to_qidhtl_pricediff_last1,user_samecity_hisorderhtl_datediff_last1,user_samecity_hisorderhtl_to_qidhtl_stardiff_last1,user_samecity_hisorderhtl_to_qidhtl_dist_last1,user_samecity_hisorderhtl_to_qidhtl_sim_last2,user_samecity_hisorderhtl_to_qidhtl_pricediff_last2,user_samecity_hisorderhtl_datediff_last2,user_samecity_hisorderhtl_to_qidhtl_stardiff_last2,user_samecity_hisorderhtl_to_qidhtl_dist_last2,user_value1,user_value2,user_value3,user_value4,user_value5,hotel_value1,hotel_value2,hotel_value3,hotel_value4,hotel_value5,response,desc
15989584,31.186928,121.760735,466,2,0,0,0,13,0.115,34040,9930,36990,0,0,438.80695,24.735209,419.44656,0,82.42857,66.85714,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,481.3865,0,54.870968,43.903225,289.4114,272.2066,1497.012,368,29063,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,416,5746.39,0,5,0,1,-999999,216,84,1.5940136,268,97088,39174.46,152.56644,18.304443,65.386505,126.58859,5,321,498,496,3,4,3.8,181666.52,184229.1,182823.67,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.7451987,9.797122,9.782655,6168,-999999,0.99935174,0.001037289
5522418,31.18746,121.72076,13775,2,2,2,0,16,-999999,29760,13870,32507,0,0,438.80695,24.735209,642.91534,0,64.14286,48.57143,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,499.6465,0,67.258064,51.16129,451.93524,71.11215,427.3373,2350,29063,168,4.8,7,0,13,15,0,0,0.018018018,0.117117114,0.045045044,0,0.054054055,0.17117117,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,600,9106.3,-1.0757,5,0,1,-999999,400,100,1.3711798,878,664,35382.44,170.82645,165.69556,100.353485,148.06476,5,321,498,496,3,4,3.8,178632.94,181226.23,179779.52,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.106312,6.680682,6.854322,6168,-999999,0.9997457,0.000406835
6407623,31.214556,121.7328,466,2,0,0,0,17,3.742,29270,13850,32230,0,0,438.80695,24.735209,0,0,0,0,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,191.96075,0,62,48.130436,289.4114,272.2066,1497.012,368,29063,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,189,9758.09,0,5,0,1,-999999,11,311,0.7242033,1030,97088,36324.39,136.85931,245.30444,2.9607544,100.41141,5,321,498,496,3,4,3.8,181362.39,183978,182500.88,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.756168,9.676596,9.934064,6168,-999999,0.9999665,5.36435E-05
1642943,31.180105,121.75364,466,2,2,2,0,11,0.116,33610,8610,35708,1,283,438.80695,24.735209,110.67614,2,150.57143,112.28571,35221.63,64.19009,2491.508,260.97644,1330.0215,2,2207,434.30444,109.883766,113.56222,18,172.41936,123.09677,289.4114,272.2066,1497.012,368,29063,115,4.1,0,0,0,0,0,0,0.08760684,0.09615385,0.05982906,0.006410257,0.014957265,0.11752137,0.558,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118,5918.39,2.9451,5,0,1,-999999,82,382,0.45214808,4682,879,38588.05,215.25784,316.30444,4.4377823,171.4114,5,321,498,496,3,4,3.8,180673.89,183233.66,181832.06,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.9178967,8.857005,8.817262,6168,-999999,0.37430763,0.001107827
7295942,31.187555,121.72074,13775,2,0,0,0,18,0.197,29760,13870,32507,0,0,438.80695,24.735209,828.5,0,1,1,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,690.3,0,1.6666666,1.3333334,451.93524,71.11215,427.3373,2350,29063,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,9111.88,0,5,0,1,-999999,-999999,-999999,999999,1395,97088,35379.83,361.47992,0,999999,0,5,321,498,496,3,4,3.8,178638.11,181231.55,179784.66,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.11174,6.686819,6.8612657,6168,-999999,0.9999782,3.48941E-05
11243777,31.161173,121.7135,13775,2,2,0,-999999,17,0.012,31990,11850,32680,0,0,438.80695,24.735209,318.90848,0,85.28571,67.28571,17477.172,15.418692,827.3679,437.57938,469.23914,0,1628,434.30444,109.883766,319.38364,2,57.387096,45.29032,451.93524,71.11215,427.3373,2350,29063,142,4.7,0,0,17,8,7,0,0.038709678,0.019354839,0.012903226,0,0.006451613,0.08387097,0.922,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,288,9114.19,1.9726,5,0,1,-999999,88,212,0.6581663,391,299,35145.09,9.436432,146.30444,31.383636,163.93524,5,321,498,496,3,4,3.8,176341.75,178909.12,177497.48,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.115334,4.5134883,4.451901,6168,-999999,0.37416875,0.001330006
5250043,31.18413,121.79202,466,2,2,2,0,13,0.808,37190,7510,39171,1,17392,438.80695,24.735209,154.60785,99,4755,2374.2856,35221.63,64.19009,2491.508,260.97644,1330.0215,107,60697,434.30444,109.883766,161.803,331,4688.2905,2372.6128,289.4114,272.2066,1497.012,368,29063,1311,3.8,0,0,90,22,0,0.001750477,0.06874602,0.07877148,0.03644176,0.009388925,0.017504774,0.15786123,0.619,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157,3530.1,3.7861,5,0,1,-999999,43,343,0.6015869,1030,97088,42170.3,167.01707,277.30444,4.802994,132.4114,5,321,498,496,3,4,3.8,183908.1,186444.22,185074.12,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,3.5270965,12.415144,12.308018,6168,-999999,-0.005165679,0.008265087
13969790,31.18815,121.75958,466,2,0,0,-999999,12,0.02,33840,9730,36790,0,0,438.80695,24.735209,351.96725,0,87,70.28571,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,379.45612,0,57.967743,46.35484,289.4114,272.2066,1497.012,368,29063,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,356,5916.3,0,5,0,1,-999999,156,144,1.3641078,421,-999999,39051.71,50.636047,78.30444,23.456116,66.58859,5,321,498,496,3,4,3.8,181657.56,184222.47,182813.95,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.9147615,9.763068,9.76037,6168,-999999,0.9993533,0.001034751
6872536,31.183552,121.71026,13775,2,2,2,0,17,0.244,28630,13440,31356,0,16667,438.80695,24.735209,291.6785,40,593.1429,404.2857,17477.172,15.418692,827.3679,437.57938,469.23914,40,34851,434.30444,109.883766,339.6471,86,226.41936,160.80646,451.93524,71.11215,427.3373,2350,29063,109,4.5,11,0,14,8,8,0,0.07055215,0.042944785,0.012269938,0,0.07668712,0.13496932,0.993,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,285,9893.3,3.6884,5,0,1,-999999,85,215,0.6513104,970,695,34441.01,10.827026,149.30444,54.647095,166.93524,5,321,498,496,3,4,3.8,177571.42,180168.12,178716.84,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.893177,5.6622777,5.880881,6168,-999999,0.37113008,0.006191925
7295966,31.185623,121.72001,13775,2,0,0,-999999,19,3.542,29640,13450,32102.002,0,0,438.80695,24.735209,231.24553,0,32,27.285715,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,246.67229,0,29.681818,24.5,451.93524,71.11215,427.3373,2350,29063,24,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,186,9095.92,0,5,0,1,-999999,14,314,0.42506573,1395,-999999,35334.85,82.14778,248.30444,60.672287,265.93524,5,321,498,496,3,4,3.8,178453.77,181045.47,179600.92,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.095976,6.4905014,6.6550326,6168,-999999,0.9999221,0.000124696
12647793,31.182697,121.710655,13775,2,2,2,0,16,-999999,28890,13070,31840,0,841,438.80695,24.735209,299.8906,3,248.85715,178,17477.172,15.418692,827.3679,437.57938,469.23914,3,6912,434.30444,109.883766,348.80997,16,198.48387,142.70967,451.93524,71.11215,427.3373,2350,29063,131,4.9,27,0,32,33,0,0,0.08163265,0.08163265,0.005102041,0,0.005102041,0.19897959,0.957,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,277,9827.72,3.0901,5,0,1,-999999,77,223,0.63302803,299,97088,34490.57,19.989899,157.30444,71.80997,174.93524,5,321,498,496,3,4,3.8,177544.8,180140.19,178690.69,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.828091,5.6203322,5.828941,6168,-999999,0.37289846,0.003362455
16106823,31.182053,121.710464,13775,2,0,0,-999999,21,16.577,28890,13070,31840,0,0,438.80695,24.735209,1708,0,1.5,1.5,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,1006.7742,0,3.4444444,3.2222223,451.93524,71.11215,427.3373,2350,29063,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,9823.96,0,5,0,1,-999999,-999999,-999999,999999,544,-999999,34481.85,677.9541,0,999999,0,5,321,498,496,3,4,3.8,177487.34,180082.11,178633.45,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.823989,5.556618,5.7614293,6168,-999999,0.999974,4.16382E-05
6874586,31.145208,121.70593,13775,2,0,0,0,14,9.754,31090,13430,31996,0,464,438.80695,24.735209,172.14656,2,187.14285,140,17477.172,15.418692,827.3679,437.57938,469.23914,3,3219,434.30444,109.883766,235.66992,8,158.90323,121.80645,451.93524,71.11215,427.3373,2350,29063,388,4.8,7,0,9,15,0,0.00862069,0.05172414,0.0862069,0.00862069,0,0.00862069,0.12931034,0.921,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130,9889.6,2.6966,5,0,1,-999999,70,370,0.29708895,97088,97088,34833.81,93.15015,304.30444,105.66992,321.93524,5,321,498,496,3,4,3.8,174716.03,177269.64,175876.55,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.891494,3.5018713,3.1861472,6168,-999999,0.99948645,0.000821721
5500896,31.160631,121.716225,13775,2,3,2,0,23,100,31540,11400,32321.998,0,0,438.80695,24.735209,471.06775,0,88.57143,60.857143,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,429.2339,0,87.16129,59.258064,451.93524,71.11215,427.3373,2350,29063,1566,4.6,134,0,169,8,31,0.001179709,0.049547777,0.081399925,0.030279199,0.002752654,0.0086512,0.1569013,0.906,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,8851.39,0.9657,5,0,1,-999999,0,300,0.45705992,878,786,35411.31,100.41382,234.30444,229.23389,251.93524,5,321,498,496,3,4,3.8,176516.17,179080.8,177672.84,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.852705,4.7368875,4.6520586,6168,-999999,0.37450534,0.0007915
16112963,31.1421,121.70672,13775,2,0,0,-999999,10,0.016,31380,13670,34330,0,228,438.80695,24.735209,224.0575,1,81.85714,63.57143,17477.172,15.418692,827.3679,437.57938,469.23914,1,775,434.30444,109.883766,232.85826,3,86.67742,67.935486,451.93524,71.11215,427.3373,2350,29063,53,4.9,0,0,0,6,0,0,0,0,0,0,0,0.1,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,228,9863.23,2.1194,5,0,1,-999999,28,272,0.5210483,330,-999999,34993.23,95.96181,206.30444,4.858261,223.93524,5,321,498,496,3,4,3.8,174575.1,177124.23,175737.12,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.865555,3.6099172,3.235912,6168,-999999,0.9994728,0.000843534
